"section","url","title","published_date","content","clean_title","clean_content"
"science-technology","https://www.risingbd.com/english/science-technology/news/112070","Bangladesh advances 16 places in World Press Freedom Index ","02/05/2025","Bangladesh has advanced 16 places in the World Press Freedom Index (WPFI) in a year due to the absence of the government interference in the media. The WPFI was published on the website of Reporters Without Borders (RSF). Bangladesh has been ranked 149th out of 180 countries in the WPFI-2025, published on the website of the Paris-based organization RSF on the occasion of World Press Freedom Day on May 3. Bangladesh’s rank was 165th in the index last year. Neighboring India is staying two-place below the Bangladesh’s position in the index this year securing 151st place. When the Awami League government took office in 2009, Bangladesh’s position was 121st in the index. During the Awami League's rule, Bangladesh has slipped 44 places in the index in the last 15 years.","bangladesh advanc place world press freedom index","bangladesh advanc place world press freedom index wpfi year due absenc governmentern interfer medium wpfi publish websit report without border rsf bangladesh rank th countri wpfi publish websit parisbas organ rsf occas world press freedom dai mai bangladesh’ rank th index last year neighbor india stai twoplac bangladesh’ posit index year secur st place awami leagu governmentern take offic bangladesh’ posit st index awami leagu rule bangladesh slip place index last year"
"science-technology","https://www.risingbd.com/english/science-technology/news/112071","Direct hajj flights from Sylhet to begin May 14","02/05/2025","Biman Bangladesh Airlines, the national flag carrier, is going to commence direct hajj flights from Sylhet's Osmani International Airport to Madinah from May 14. A total of five direct flights will be operated from Sylhet, accommodating 2,095 pilgrims and making their travel smoother. Shahnewaz Majumder, Biman's manager in Sylhet, said one maiden flight will fly directly to Madinah, while the remaining four will operate on the Sylhet-Jeddah route. The Jeddah-bound flights are scheduled for May 23, 25, 26, and 29. Immigration formalities for passengers flying directly from Sylhet will be completed upon arrival in Saudi Arabia. Mohammed Ziaur Rahman Khan Rezwan, president of the Association of Travel Agents of Bangladesh (ATAB), Sylhet Zone, said a total of 2,700 pilgrims from Sylhet will perform Hajj this year. Of them, 2,095 will travel directly from Sylhet, while the rest will depart from Dhaka.","direct hajj flight sylhet begin mai","biman bangladesh airlin nation flag carrier go commenc direct hajj flight sylhet osmani intern airport madinah mai total five direct flight will oper sylhet accommod pilgrim make travel smooth shahnewaz majumd biman manag sylhet say on maiden flight will fly directli madinah remain four will oper sylhetjeddah rout jeddahbound flight schedul mai immigr formal passeng fly directli sylhet will complet upon arriv saudi arabia moham ziaur rahman khan rezwan presid associ travel agent bangladesh atab sylhet zone say total pilgrim sylhet will perform hajj year will travel directli sylhet rest will depart dhaka"
"science-technology","https://www.risingbd.com/english/science-technology/news/112072","7.4 magnitude earthquake hits Argentina, Chile ","02/05/2025","Chilean authorities have issued a tsunami warning and ordered evacuations after a magnitude 7.4 earthquake struck off the southern coasts of Chile and Argentina. The Chilean National Service for Disaster Prevention and Response issued a “red alert” on Friday for coastal areas in its southernmost Magallanes region and the country’s Antarctic territory due to the tsunami risk. In a post on its website, the agency said hundreds of people had been evacuated from a handful of communities, including the town of Puerto Williams. “The National Disaster Prevention and Response System continues to assess the impact on people and damage to infrastructure and basic services,” it added. No damage or casualties have been initially reported. The earthquake struck Drake Passage between Cape Horn and Antarctica at a depth of just 10km (six miles), the United States Geological Survey said.","magnitud earthquak hit argentina chile","chilean author issu tsunami warn order evacu magnitud earthquak strike southern coast chile argentina chilean nation servic disast prevent respons issu red alert fridai coastal area southernmost magallan region country’ antarct territori due tsunami risk post websit agenc say hundr peopl evacu hand commun includ town puerto william nation disast prevent respons system continu assess impact peopl damag infrastructur basic servic ad damag casualti initi report earthquak strike drake passag cape horn antarctica depth just km six mile unit state geolog survei say"
"science-technology","https://www.risingbd.com/english/science-technology/news/112073","Two Bangladeshis detained by BSF on Patgram border ","02/05/2025","Two Bangladeshi have allegedly been detained by BSF along the Patgram border in Lalmonirhat. The incident took place at around 6:00pm on Friday (May 2) in Gatiarpar area of the upazila. The victims are Rimon, a SSC examinee, and Sajedul Islam. According to locals, they were walking in the afternoon and when they went to a tea garden area, BSF personnel detained them. The Border Guard Bangladesh (BGB) has called a flag meeting. Officer-in-Charge of Patgram Thana Ashrafuzzaman Sarkar confirmed the matter.","two bangladeshi detain bsf patgram border","two bangladeshi allegedli detain bsf along patgram border lalmonirhat incid take place around pm fridai mai gatiarpar area upazila victim rimon ssc examine sajedul islam accord local walk afternoon go tea garden area bsf personnel detain border guard bangladesh bgb call flag meet officerincharg patgram thana ashrafuzzaman sarkar confirm matter"
"science-technology","https://www.risingbd.com/english/science-technology/news/112074","‘Bangladesh advances on press freedom index due to absence of govt interference’","03/05/2025","Information and Broadcasting Adviser Md Mahfuj Alam said that Bangladesh has advanced 16 notches in the World Press Freedom Index (WPFI) in a year due to the absence of the government interference in the media. He said this while responding to Bangladesh’s position in the WPFI published on the website of Reporters Without Borders (RSF) on Friday (May 2). Referring to the interim government’s initiatives to establish media freedom, the adviser said that all media outlets in the country, including Bangladesh Betar and Bangladesh Television, are now free from government influence. The government is not interfering in any media organization by making telephone calls, he added. The government has already taken several initiatives to free and strengthen the country’s media, he said, adding that Bangladesh’s 16-place advancement in the WPFI proves that the government is working to free and strengthen the country's media. Mahfuj Alam said that several reform activities will be undertaken very soon as per the recommendations of the Media Reform Commission. The adviser expressed the hope that Bangladesh will move a few steps further in the WPFI next year and the rights of the country's journalists and media professionals will be protected. Bangladesh has been ranked 149th out of 180 countries in the WPFI-2025, published on the website of the Paris-based organization RSF on the occasion of World Press Freedom Day on May 3. NativeClick Ads Bangladesh’s rank was 165th in the index last year. Neighboring India is staying two-place below the Bangladesh’s position in the index this year securing 151st place. When the Awami League government took office in 2009, Bangladesh’s position was 121st in the index. During the Awami League's rule, Bangladesh has slipped 44 places in the index in the last 15 years. (With inputs from BSS)","bangladesh advanc press freedom index due absenc govern interfer","inform broadcast advis md mahfuj alam say bangladesh advanc notch world press freedom index wpfi year due absenc governmentern interfer medium say respond bangladesh’ posit wpfi publish websit report without border rsf fridai mai refer interim governmenternment’ initi establish medium freedom advis say medium outlet countri includ bangladesh betar bangladesh televis now free governmentern influenc governmentern interf medium organ make telephon call ad governmentern alreadi take sever initi free strengthen country’ medium say ad bangladesh’ place advanc wpfi prove governmentern work free strengthen countri medium mahfuj alam say sever reform activ will undertake soon per recommend medium reform commiss advis express hope bangladesh will move step wpfi next year right countri journalist medium profession will protect bangladesh rank th countri wpfi publish websit parisbas organ rsf occas world press freedom dai mai nativeclick ad bangladesh’ rank th index last year neighbor india stai twoplac bangladesh’ posit index year secur st place awami leagu governmentern take offic bangladesh’ posit st index awami leagu rule bangladesh slip place index last year input bss"
"science-technology","https://www.risingbd.com/english/science-technology/news/112075","Hefazat-e-Islam’s grand rally begins at Suhrawardy Udyan","03/05/2025","Hefazat-e-Islam Bangladesh is holding a grand rally at Suhrawardy Udyan in Dhaka today to press home its five-point demand, including the abolition of the Women’s Reform Commission. The rally began around 9 am on Saturday (May 3) with participation from hundreds of leaders and activists of the group. Hefazat-e-Islam Bangladesh Ameer Allama Shah Muhibullah Babunagari is presiding over the rally. Earlier, hundreds of leaders and activists of the group started gathering at the rally venue from different districts. The demands include: abolition of the Women’s Reform Commission and its report restoration of full trust and faith in Almighty Allah in the constitution, replacing pluralism withdrawal of all cases against Hefazat leaders and trial of all mass killings, including the alleged Shapla Chattar massacre and urging the government to play a role in stopping Muslim genocide and persecution in Palestine and India.","hefazateislam’ grand ralli begin suhrawardi udyan","hefazateislam bangladesh hold grand ralli suhrawardi udyan dhaka todai press home fivepoint demand includ abolit women’ reform commiss ralli begin around saturdai mai particip hundr leader activist group hefazateislam bangladesh ameer allama shah muhibullah babunagari presid ralli early hundr leader activist group start gather ralli venu differ district demand includ abolit women’ reform commiss report restor full trust faith almighti allah constitut replac plural withdraw case hefazat leader trial mass kill includ alleg shapla chattar massacr urg governmentern plai role stop muslim genocid persecut palestin india"
"science-technology","https://www.risingbd.com/english/science-technology/news/112076","7 members of a family among 15 Palestinians killed in Israeli airstrikes","03/05/2025","At least 15 Palestinians were killed, including seven members of a single family, and several others were injured on Friday in a series of Israeli airstrikes and artillery attacks on various areas of the Gaza Strip. The deadliest attack took place in the Al-Bureij refugee camp in central Gaza, where seven members of the Abu Zina family were killed when their home was hit by an Israeli missile strike, medical sources told Anadolu. Five Palestinians were killed and several others injured in an Israeli airstrike targeting a mourning tent in the town of Beit Lahia in northern Gaza, according to medical sources. In the Sheikh Radwan neighborhood in northwestern Gaza City, two Palestinians were killed and others injured when Israeli forces bombed a house. Meanwhile, drone fire targeted residential homes in the Zeitoun neighborhood in the eastern part of the city. In the southern strip, a young man succumbed to injuries sustained a few days earlier when his home in the Qizan al-Najjar area of Khan Younis was struck by Israeli shelling. Additionally, three Palestinians were injured in the city’s Sheikh Nasser neighborhood when a helicopter strike hit an apartment. Eyewitnesses told Anadolu that Israeli forces continued to demolish large parts of Rafah at the southern end of the strip. NativeClick Ads The Israeli army renewed its assault on Gaza on March 18, shattering a Jan. 19 ceasefire and prisoner exchange agreement with the Palestinian resistance group Hamas. More than 52,400 Palestinians have been killed in Gaza in a brutal Israeli onslaught since October 2023, most of them women and children. The International Criminal Court issued arrest warrants last November for Israeli Prime Minister Benjamin Netanyahu and his former Defense Minister Yoav Gallant for war crimes and crimes against humanity in Gaza. Israel also faces a genocide case at the International Court of Justice for its war on the enclave.","member famili among palestinian kill isra airstrik","less palestinian kill includ seven member singl famili sever other injur fridai seri isra airstrik artilleri attack variou area gaza strip deadly attack take place albureij refuge camp central gaza seven member abu zina famili kill home hit isra missil strike medic sourc tell anadolu five palestinian kill sever other injur isra airstrik target mourn tent town beit lahia northern gaza accord medic sourc sheikh radwan neighborhood northwestern gaza citi two palestinian kill other injur isra forc bomb hous meanwhil drone fire target residenti home zeitoun neighborhood eastern part citi southern strip young man succumb injuri sustain dai early home qizan awami leaguenajjar area khan youni strike isra shell addition three palestinian injur city’ sheikh nasser neighborhood helicopt strike hit apart eyewit tell anadolu isra forc continu demolish larg part rafah southern end strip nativeclick ad isra armi renew assault gaza march shatter jan ceasefir prison exchang agreement palestinian resist group hama palestinian kill gaza brutal isra onslaught sinc octob woman child intern crimin court issu arrest warrant last novemb isra prime minist benjamin netanyahu former defens minist yoav gallant war crime crime human gaza israel also face genocid case intern court justic war enclav"
"science-technology","https://www.risingbd.com/english/science-technology/news/112077","US approves $3.5 bn missile sale to Saudi Arabia","03/05/2025","The United States on Friday (May 2) approved a $3.5 billion sale of missiles to Saudi Arabia, ahead of a visit to the kingdom by President Donald Trump. The State Department said it notified Congress of the deal that will include Saudi Arabia’s purchase of 1,000 medium-range air-to-air missiles. The AIM-120 missiles, whose principal contractor is RTX Corp. in Arizona, are a mainstay of a number of militaries around the world. The missiles are guided by active radar after fired by pilots. Trump will visit Saudi Arabia followed by Qatar and the United Arab Emirates on May 13 to 16 on the first foreign trip of his second term -- other than a brief trip to Rome for the funeral of Pope Francis. Trump has boasted of securing major commercial deals from oil-rich Saudi Arabia, which has also been a key go-between for the US diplomacy on Russia and Ukraine._AFP","u approv bn missil sale saudi arabia","unit state fridai mai approv billion sale missil saudi arabia ahead visit kingdom presid donald trump state depart say notifi congress deal will includ saudi arabia’ purchas mediumrang airtoair missil aim missil whose princip contractor rtx corp arizona mainstai numb militari around world missil guid activ radar fire pilot trump will visit saudi arabia follow qatar unit arab emir mai first foreign trip 2 term brief trip rome funer pope franci trump boast secur major commerci deal oilrich saudi arabia also kei gobetween u diplomaci russia ukraineafp"
"science-technology","https://www.risingbd.com/english/science-technology/news/112078","Polls underway in Australia to elect next PM","03/05/2025","Australia’s federal election is underway as millions have cast their votes across the country, with a tough contest expected between the ruling center-left Labor Party and opposition center-right Liberal-National Coalition. Prime Minister Anthony Albanese and opposition leader Peter Dutton have cast their vote, ABC News reported. The voting will close at 6 pm local time (0800GMT). Earlier on Saturday morning, the polling began at 8 am local time (2200GMT Friday) where more than 18 million Australians are registered to cast ballots under the country’s compulsory voting system. The Australian Electoral Commission said 4.8 million had already voted early by Thursday. Ballots will be counted immediately, but results may not be declared on election night, especially in close contests. Postal votes will be tallied in the following days. The center-left Labor Party, led by Prime Minister Anthony Albanese, is seeking a second term after securing a narrow majority in 2022. NativeClick Ads The main challenger is the center-right Liberal-National Coalition, now led by Peter Dutton. If neither bloc secures 76 seats in the 150-member House of Representatives, the country may again see a minority government, a scenario last seen in 2010. Half of the Senate's 76 seats are also up for grabs. Economic issues have dominated the campaign, with inflation, rising living costs, and housing affordability taking center stage. Political analyst Nathan Fioritti noted that both major parties have struggled to offer substantial solutions. “Support may shift toward smaller players like the Greens, who are proposing more transformative policies,” he said. Fioritti predicted a similar pattern to 2022 when Labor and the Coalition each secured roughly 30% of the vote. “There is growing frustration with the political status quo,” he said. Amid that backdrop, independents and minor parties, particularly the progressive Greens and ""Teal"" independents, could again become power brokers. Seven Teal MPs currently hold seats, having unseated the Liberals in traditionally safe districts by focusing on climate policy and transparency. Campaigns like the Muslim Vote movement are also targeting key marginal seats, especially in response to Australia’s perceived stance on the onslaught in the Gaza Strip. “The issue could influence voters sympathetic to the Palestinian cause, potentially affecting the formation of a minority government,” said Fioritti. While domestic challenges dominate, international concerns are also influencing voter sentiment. US President Donald Trump’s second term has brought unpredictability to global affairs, prompting voters to weigh which party could best manage the Australia-US alliance. Still, experts believe the Trump factor remains a background concern compared to economic matters. “Trump’s shadow is present but not central,” said Charles Miller from the Australian National University. On foreign relations, both major parties are expected to continue Australia’s strategic alignment with the US, while cautiously engaging China on trade. “A softer approach to the US is expected, regardless of the outcome,” said Miller. Voting in Australia is compulsory, with non-participation fined Australian dollars $20 ($13). Since its introduction in 1924, voter turnout has consistently exceeded 90%, making Australia one of the highest-participating democracies in the world.","poll underwai australia elect next pm","australia’ feder elect underwai million cast vote across countri tough contest expect rule centerleft labor parti opposit centerright liberaln coalit prime minist anthoni albanes opposit leader peter dutton cast vote abc new report vote will close prime minist local time gmt early saturdai morn poll begin local time gmt fridai million australian regist cast ballot country’ compulsori vote system australian elector commiss say million alreadi vote earli thursdai ballot will count immedi result mai declar elect night especi close contest postal vote will talli follow dai centerleft labor parti lead prime minist anthoni albanes seek 2 term secur narrow major nativeclick ad main challeng centerright liberaln coalit now lead peter dutton neither bloc secur seat member hous repres countri mai see minor governmentern scenario last see half senat seat also grab econom issu domin campaign inflat rise live cost hous afford take center stage polit analyst nathan fioritti note major parti struggl offer substanti solut support mai shift toward small player like green propos transform polici say fioritti predict similar pattern labor coalit secur roughli vote grow frustrat polit statu quo say amid backdrop independ minor parti particularli progress green teal independ becom power broke seven teal mp current hold seat unseat liber tradition safe district focus climat polici transpar campaign like muslim vote movement also target kei margin seat especi respons australia’ perceiv stanc onslaught gaza strip issu influenc voter sympathet palestinian caus potenti affect format minor governmentern say fioritti domest challeng domin intern concern also influenc voter sentiment u presid donald trump 2 term bring unpredict global affair prompt voter weigh parti good manag australiau allianc still expert believ trump factor remain background concern compar econom matter trump shadow present central say charl miller australian nation univers foreign relat major parti expect continu australia’ strateg align u cautious engag china trade soft approach u expect regardless outcom say miller vote australia compulsori nonparticip fine australian dollar sinc introduct voter turnout consist exceed make australia on highestparticip democraci world"
"science-technology","https://www.risingbd.com/english/science-technology/news/112079","Abrar murder case full verdict released","03/05/2025","The High Court has released the full verdict that upheld the death penalty of 20 students of Bangladesh University of Engineering and Technology (BUET) and life imprisonment for five others in Abrar Fahad murder case. The High Court released the 131-page full verdict on the Supreme Court’s website after it was signed by Justice AKM Asaduzzaman and Justice Syed Enayet Hossain. SM Shahjahan, lawyer for Abrar, confirmed the information on Saturday (May 3). On March 16, the HC upheld the trial court’s verdict confirming the death penalty of 20 BUET students and life imprisonment of five others in the sensational case. Abrar Fahad, a second-year student of BUET’s Electrical and Electronic Engineering (EEE) department, was beaten to death on October 6, 2019, by activists of the Bangladesh Chhatra League (BCL) at Sher-e-Bangla Hall. The attack was reportedly triggered by a Facebook post Abrar had made about water-sharing issues between Bangladesh and India. His body was later found on the dormitory’s staircase. The following day, Abrar’s father filed a murder case at Chawkbazar Police Station. The incident sparked nationwide outrage, leading to widespread protests. On December 8, 2021, a Dhaka court sentenced 20 BUET students to death and handed life imprisonment to five others for their involvement in the murder. NativeClick Ads The 20 students sentenced to death are: Mehedi Hassan Rasel, Anik Sarker, Mehedi Hassan Robin, Ifty Mosharaf Sakal, Moniruzzaman Monir, Meftahul Islam Jiyon, Majedur Rahman, Muzahidur Rahman, Tabakhairul Islam Tanvir, Hossen Mohammad Toha, Shamim Billah, Nazmus Shadat, Muntasir Al Jemi, Mizanur Rahman, Mahmud Setu, Shamsul Arifin Rafat, Morshed Omorto Islam, Ehtesamul Rabbi, Morshed Uzzaman Jishan, Mujtaba Rafeed and SM Mahamud Setu. The five students who received life imprisonment are: Muhtasim Fuyad, Akash Hossain, Mowaz Abu Horaira, Omit Shaha and Ishtiaq Hassan Munna. Of the total 25 accused in the case, five are on the run. The HC began hearing the death reference and appeals on November 28 last year.","abrar murder case full verdict releas","high court releas full verdict uphold death penalti student bangladesh univers engin technologi buet life imprison five other abrar fahad murder case high court releas page full verdict suprem court’ websit sign justic akm asaduzzaman justic sy enayet hossain sm shahjahan lawyer abrar confirm inform saturdai mai march hc uphold trial court’ verdict confirm death penalti buet student life imprison five other sensat case abrar fahad secondyear student buet’ electr electron engin eee depart beat death octob activist bangladesh chhatra leagu bcl sherebangla hall attack reportedli trigger facebook post abrar make watershar issu bangladesh india bodi late find dormitory’ staircas follow dai abrar’ father file murder case chawkbazar polic station incid spark nationwid outrag lead widespread protest decemb dhaka court sentenc buet student death hand life imprison five other involv murder nativeclick ad student sentenc death mehedi hassan rasel anik sarker mehedi hassan robin ifti mosharaf sakal moniruzzaman monir meftahul islam jiyon majedur rahman muzahidur rahman tabakhairul islam tanvir hossen mohammad toha shamim billah nazmu shadat muntasir al jemi mizanur rahman mahmud setu shamsul arifin rafat morsh omorto islam ehtesamul rabbi morsh uzzaman jishan mujtaba rafe sm mahamud setu five student receiv life imprison muhtasim fuyad akash hossain mowaz abu horaira omit shaha ishtiaq hassan munna total accus case five run hc begin hear death refer appeal novemb last year"
"science-technology","https://www.risingbd.com/english/science-technology/news/112080","Hefazat-e-Islam places 12-point demand including AL ban","03/05/2025","Hefazat-e-Islam Bangladesh has placed 12-point demands, including ban of Awami League announcing it a terrorist party. The organization’s Nayeb-e-Amir Maulana Mahfuzul Haque made these demands at a grand rally held at Suhrawardy Udyan in the capital on Saturday (May 3) at 12:30 pm. Earlier, hundreds of leaders and activists of the group gathered at the rally venue from different districts to press home its 12-point demands. Abolition of the Women’s Reform Commission and its report restoration of full trust and faith in Almighty Allah in the constitution, replacing pluralism withdrawal of all cases against Hefazat leaders and trial of all mass killings, including the alleged Shapla Chattar massacre and urging the government to play a role in stopping Muslim genocide and persecution in Palestine and India were among the demands placed.","hefazateislam place point demand includ al ban","hefazateislam bangladesh place point demand includ ban awami leagu announc terrorist parti organization’ nayebeamir maulana mahfuzul haqu make demand grand ralli hold suhrawardi udyan capit saturdai mai prime minist early hundr leader activist group gather ralli venu differ district press home point demand abolit women’ reform commiss report restor full trust faith almighti allah constitut replac plural withdraw case hefazat leader trial mass kill includ alleg shapla chattar massacr urg governmentern plai role stop muslim genocid persecut palestin india among demand place"
"science-technology","https://www.risingbd.com/english/science-technology/news/112081","Army Chief leaves for Qatar on official visit","03/05/2025","Chief of Army Staff General Waker-Uz-Zaman left Dhaka today for Qatar on an official visit. He left Dhaka for Qatar on Saturday (May 3) morning, according to an ISPR release. During the visit, the Army Chief will pay courtesy calls on senior military and civilian officials of Qatar and exchange views on bilateral cooperation in military affairs, the ISPR release said. The Army Chief is expected to return to Bangladesh on May 5 upon completion of the visit.","armi chief leav qatar offici visit","chief armi staff gener wakeruzzaman leave dhaka todai qatar offici visit leave dhaka qatar saturdai mai morn accord ispr releas visit armi chief will pai courtesi call senior militari civilian offici qatar exchang view bilater cooper militari affair ispr releas say armi chief expect return bangladesh mai upon complet visit"
"science-technology","https://www.risingbd.com/english/science-technology/news/112082","Technical teams at 5 more stations for smooth operation of metro rail","03/05/2025","From now on, technical team members will be regularly present at five stations to quickly resolve various faults such as electrical disturbances and ensure smooth operation of metro rail. So far, they were only at the Diabari depot in Uttara. Now, technical team members will also be on duty at Shahbagh, Karwanbazar, Sheorapara, Pallabi and Uttara Uttar stations. This will help in easily resolving any problem of Metrorail and reducing the suffering of passengers. More than 400,000 passengers travel daily on the metro rail from Uttara to Motijheel route in the capital. However, sometimes the service is stopped due to technical faults, leaving passengers in trouble. The authorities have taken new initiatives to quickly resolve such problems. Dhaka Mass Transit Company Limited (DMTCL) Managing Director Faruk Ahmed said that until now, the workers assigned for repairs were stationed only at the Diabari metro rail depot. As a result, if there was a problem at a distant station like Farmgate, Shahbagh or Motijheel, it would take a long time for the technical team workers to reach the spot due to traffic jams. From last Thursday, the authorities have made it mandatory for these workers to be present at five more stations in addition to the depot. NativeClick Ads There are a total of 17 stations of the metro rail. Out of these, all the stations except Kamalapur are operational.","technic team station smooth oper metro rail","now technic team member will regularli present five station quickli resolv variou fault electr disturb ensur smooth oper metro rail far diabari depot uttara now technic team member will also duti shahbagh karwanbazar sheorapara pallabi uttara uttar station will help easili resolv problem metrorail reduc suffer passeng passeng travel daili metro rail uttara motijheel rout capit howev sometim servic stop due technic fault leav passeng troubl author take new initi quickli resolv problem dhaka mass transit compani limit dmtcl manag director faruk ahm say now worker assign repair station diabari metro rail depot result problem distant station like farmgat shahbagh motijheel take long time technic team worker reach spot due traffic jam last thursdai author make mandatori worker present five station addit depot nativeclick ad total station metro rail station except kamalapur oper"
"science-technology","https://www.risingbd.com/english/science-technology/news/112083","Don`t forget we put you in power: Hasnat to Yunus ","03/05/2025","National Citizen Party Chief Organiser (South) Hasnat Abdullah has said, “We want to see a successful end to the reform agenda by banning Awami League. Don’t forget that we brought you to power.” Hasnat said this while addressing a rally organised by Hefazat-e-Islam at the historic Suhrawardy Udyan on Saturday. “It [AL] is a terrorist organisation, not a political party. We will continue our movement till Sheikh Hasina is hanged,” Hasnat said. He said, “I would urge Hefazat-e-Islam to publish a list of the martyrs of 5 May and continue the demand for justice from them.” He stated, “It is extremely unfortunate that many political parties and leaders still trying to say that the Awami League is a political party and that we do not have the authority to make decisions about them. I say clearly: Awami League died in Bangladesh its funeral was held in Delhi.” He also said that the controversial proposals presented by the Women's Affairs Reform Commission have to be changed. Hefazat's Paltan zone organised the rally to press home their demands, including the dissolution of the Women's Affairs Reform Commission, the withdrawal of cases against its leaders and a ban on the Awami League.","do forget put power hasnat yunu","nation citizen parti chief organis south hasnat abdullah say want see success end reform agendum ban awami leagu don’t forget bring power hasnat say address ralli organis hefazateislam histor suhrawardi udyan saturdai al terrorist organis polit parti will continu movement till sheikh hasina hang hasnat say say urg hefazateislam publish list martyr mai continu demand justic state extrem unfortun mani polit parti leader still try sai awami leagu polit parti author make decis sai clearli awami leagu di bangladesh funer hold delhi also say controversi propos present woman affair reform commiss chang hefazat paltan zone organis ralli press home demand includ dissolut woman affair reform commiss withdraw case leader ban awami leagu"
"science-technology","https://www.risingbd.com/english/science-technology/news/112084","India bans all imports from Pakistan ","03/05/2025","India has banned all imports from Pakistan with immediate effect amid escalating tensions following the Pahalgam attack. The decision has been taken in the interest of national security and public policy, said a notification issued by India's Ministry of Commerce and Industry dated Friday (May 2). The ban applies to all products in transit from Pakistan. “Direct or indirect import or transit of all goods originating in or exported from Pakistan, whether or not freely importable or otherwise permitted, shall be prohibited with immediate effect, until further orders,"" the notification said. The order, signed by Ajay Bhadoo, director general of Foreign Trade, further said, “This restriction is imposed in the interest of national security and public policy. Any exception to this prohibition shall require prior approval of the Government of India.”","india ban import pakistan","india ban import pakistan immedi effect amid escal tension follow pahalgam attack decis take interest nation secur public polici say notif issu india ministri commerc industri date fridai mai ban appli product transit pakistan direct indirect import transit good origin export pakistan whether freeli import otherwis permit shall prohibit immedi effect order notif say order sign ajai bhadoo director gener foreign trade say restrict impos interest nation secur public polici except prohibit shall requir prior approv govern india"
"science-technology","https://www.risingbd.com/english/science-technology/news/112085","Pakistan test-fires ballistic missile","03/05/2025","Pakista has successfully test-fired a ballistic missile as tensions with neighbouring India over a deadly shooting attack in Indian-administered Kashmir. The surface-to-surface missile, named the Abdali Weapon System, with a range of 450km (280 miles), was successfully tested as part of an exercise on Saturday, Pakistan’s government said. It added that the launch was “aimed at ensuring the operational readiness of troops and validating key technical parameters, including the missile’s advanced navigation system and enhanced maneuverability features”. The tactical missile, which can carry conventional and nuclear warheads, is named after Ahmad Shah Abdali, the 18th-century founder of modern Afghanistan who led numerous invasions of the Indian subcontinent. Pakistan’s President Asif Ali Zardari and Prime Minister Shehbaz Sharif congratulated the scientists, engineers and those behind the successful missile test.","pakistan testfir ballist missil","pakista successfulli testfir ballist missil tension neighbour india deadli shoot attack indianadminist kashmir surfacetosurfac missil name abdali weapon system ring km mile successfulli test part exercis saturdai pakistan’ governmentern say ad launch aim ensur oper readi troop valid kei technic paramet includ missile’ advanc navig system enhanc maneuver featur tactic missil can carri convent nuclear warhead name ahmad shah abdali thcenturi founder modern afghanistan lead numer invas indian subcontin pakistan’ presid asif ali zardari prime minist shehbaz sharif congratul scientist engin behind success missil test"
"science-technology","https://www.risingbd.com/english/science-technology/news/112086","BSEC seeks travel ban on PFI Securities board members ","03/05/2025","The capital market regulator Bangladesh Securities and Exchange Commission (BSEC) has applied for a travel ban on the directors, managing director and chief executive officers of brokerage house PFI Securities Limited (Trek No. 79) on charges of embezzling Tk 28.8 crore from investors. At the same time, it has been decided to permanently block the bank accounts of the directors and officers of the brokerage house and take actions under the rules of the Securities Act. BSEC has also decided to file a complaint with the Anti-Corruption Commission (ACC) to take actions against the directors and officials of PFI Securities. BSEC sources said that the decision was taken after reviewing and verifying the report of the investigation committee recently formed against PFI Securities Limited.","bsec seek travel ban pfi secur board member","capit market regul bangladesh secur exchang commiss bsec appli travel ban director manag director chief execut offic brokerag hous pfi secur limit trek charg embezzl tk crore investor time decid perman block bank account director offic brokerag hous take action rule secur act bsec also decid file complaint anticorrupt commiss acc take action director offici pfi secur bsec sourc say decis take review verifi report investig committe recent form pfi secur limit"
"science-technology","https://www.risingbd.com/english/science-technology/news/112087","Anthony Albanese becomes Australian prime minister again","03/05/2025","Labor has got a landslide victory against the Liberal-National coalition in Australia. Anthony Albanese is going to become the Australian prime minister again. He is the first prime minister to win a second consecutive three-year term in 21 years. Opposition leader Peter Dutton conceded defeat in Saturday's election, saying, “We didn't do well enough during this campaign, that much is obvious tonight, and I accept full responsibility for that.” Official vote counting won't conclude for days, but Albanese's centre-left government is set to dramatically increase its majority after the Liberal-National coalition suffered a thumping defeat nationwide. Coalition leader Peter Dutton – who lost his own seat of 24 years – said he accepted full responsibility for his party's loss and apologised to his MPs. Labor has seen swings towards them in almost every area across the country – a rare feat for a second-term government in Australia - and Albanese becomes the first prime minister to win back-to-back elections in over 20 years. The party's success has also tempered a trend of voters abandoning the two major parties, which was the big story of the last election in 2022. Labor is on track to finish with 86 seats, the Coalition with 39, and the Greens Party with one or two, according to projections by the Australian Broadcasting Corporation (ABC). Other minor parties and independent are ahead in 10 seats. NativeClick Ads","anthoni albanes becom australian prime minist","labor get landslid victori liberaln coalit australia anthoni albanes go becom australian prime minist first prime minist win 2 consecut threeyear term year opposit leader peter dutton conced defeat saturdai elect sai good enough campaign much obviou tonight accept full respons offici vote count wo conclud dai albanes centreleft governmentern set dramat increas major liberaln coalit suffer thump defeat nationwid coalit leader peter dutton lose seat year say accept full respons parti loss apologis mp labor see swing toward almost everi area across countri rare feat secondterm governmentern australia albanes becom first prime minist win backtoback elect year parti success also temper trend voter abandon two major parti big stori last elect labor track finish seat coalit green parti on two accord project australian broadcast corpor abc minor parti independ ahead seat nativeclick ad"
